Date,Spatial Amsterdam,Spatial Beverwijk,Spatial Driehuis,Spatial Heemskerk,Spatial IJmuiden,Spatial Velsen-Noord,Spatial Zaandam
2019-06-26 14:00:00+00:00,1.9926302215356282,8.477974552103698,6.736585708450828,5.981715003859433,8.759437947778988,9.390931901335525,2.7220990656299278
2019-06-26 15:00:00+00:00,1.9926302215356282,8.434677028043765,6.69163400309885,5.9394885162937925,8.718070046296619,9.347205395336797,2.629349175028625
2019-06-26 16:00:00+00:00,1.7816624025488677,8.411686295969837,5.766581597457457,4.262800984837093,7.683650244937119,6.784331705915699,2.2248198072517362
2019-06-26 17:00:00+00:00,1.860813314953166,8.43979170632453,6.133866755935937,4.910858543980794,8.090355496941095,7.765543478232493,2.4183197315216365
2019-06-26 18:00:00+00:00,1.8112363838950674,8.454882539271733,5.937758218578601,4.5368276551983975,7.866849596765858,7.183970958784602,2.367156712992416
2019-06-26 19:00:00+00:00,1.8268336206324467,8.412851024687237,5.960747021252113,4.618138735469432,7.901543836041256,7.3292843576085716,2.30338528690724
2019-06-26 20:00:00+00:00,1.8142494864466066,8.441209636937018,5.936433900266705,4.547119666717949,7.86824620121247,7.206434667835888,2.342941480104981
2019-06-26 21:00:00+00:00,1.8207567751503508,8.426270725126866,5.948721188425612,4.583576006365467,7.885202133989503,7.269683243849945,2.3218986357464884
2019-06-26 22:00:00+00:00,1.8512169631293562,8.449413378337848,6.102863647937695,4.844994172644749,8.053494601623619,7.659738478893537,2.4227701110220834
2019-06-26 23:00:00+00:00,1.8829431605837983,8.443133971339682,6.231867943000299,5.0876452638913126,8.199751943890544,8.035320516184699,2.4627470718831743
2019-06-27 00:00:00+00:00,1.890058133835752,8.465263816970314,6.285236023224868,5.165018450505998,8.255040939591321,8.143320495738404,2.522134520735597
2019-06-27 01:00:00+00:00,1.8913494635006975,8.47554381391086,6.301424891757908,5.185169879629907,8.271060000345328,8.169247521402516,2.546330499611994
2019-06-27 02:00:00+00:00,1.8868931101471607,8.44475446346824,6.25042319728272,5.120198476505127,8.22025638224497,8.084507016560835,2.4728703134479746
2019-06-27 03:00:00+00:00,1.8678270074470849,8.454629337376646,6.179231385415361,4.980325726596337,8.138191211590124,7.8649597640594475,2.4619155846129086
2019-06-27 04:00:00+00:00,1.8958311370437433,8.494837798316514,6.340600199202928,5.23912881740387,8.311002075445622,8.24268357414645,2.595208501408533
2019-06-27 05:00:00+00:00,1.889045326255403,8.49372370997813,6.310456853919202,5.184832595434372,8.277371917106228,8.159870067253886,2.581394330356612
2019-06-27 06:00:00+00:00,1.8447349946151208,8.439437223671407,6.064817572844204,4.784437625886305,8.012855495562516,7.57163279102774,2.390483728896901
2019-06-27 07:00:00+00:00,1.8369110560569224,8.42378934655501,6.015150644163663,4.707826843879468,7.960357200433961,7.46164439493597,2.3437877129013107
2019-06-27 08:00:00+00:00,1.8364046522667477,8.425257917546517,6.0145121358281415,4.7052882147453605,7.959330044543979,7.457031368399349,2.346080807850381
2019-06-27 09:00:00+00:00,1.8488115451260265,8.436905204720533,6.07960246593558,4.8139337648532,8.030000055479139,7.61814967514516,2.391924861259583
2019-06-27 10:00:00+00:00,1.8502294757385158,8.426068163610797,6.074408316794638,4.814483239237218,8.026450761775932,7.624274476937019,2.3710981305228245
2019-06-27 11:00:00+00:00,1.8209086962874033,8.434119983874574,5.957519283810617,4.592422362374114,7.8934306614262795,7.279439115591041,2.3389687857312795
2019-06-27 12:00:00+00:00,1.8005765841118908,8.396696743780666,5.831814369014672,4.396494314794012,7.760099597722496,6.996884760739071,2.2245622739294615
2019-06-27 13:00:00+00:00,1.7903219073608543,8.39598777847442,5.787273799965547,4.315392717344309,7.710209105258816,6.872721778364621,2.205774204865648
2019-06-27 14:00:00+00:00,1.8543819868179479,8.394671128619967,6.059549884227166,4.816424017379486,8.016381262358506,7.642554779224193,2.3108339236505993
2019-06-27 15:00:00+00:00,1.8855764602927065,8.450021062886057,6.250266723298162,5.115010529112444,8.218969545331483,8.073975811976807,2.4819348712760227
2019-06-27 16:00:00+00:00,1.9315579244405652,8.482228343941165,6.4801217773993525,5.506976338874893,8.470410672687047,8.660032414965185,2.62836271815044
2019-06-27 17:00:00+00:00,1.9453574277228243,8.484355239859898,6.541276751506256,5.617256900061784,8.538667847307414,8.828300411032478,2.6561578649437427
2019-06-27 18:00:00+00:00,1.9378626516282396,8.523044489429243,6.549428969604689,5.596220192429014,8.539664739452991,8.77714999748157,2.726414574720183
2019-06-27 19:00:00+00:00,1.9240378281564714,8.576723291187756,6.546103589759512,5.540166338253682,8.524604679525167,8.664935801756334,2.818121090979906
2019-06-27 20:00:00+00:00,1.9316338850090913,8.524664981557802,6.524504184062826,5.548958866345499,8.511320596145016,8.703803927224074,2.7193963800461
2019-06-27 21:00:00+00:00,1.947003240040892,8.538894928061708,6.60493048241951,5.6833527939420865,8.59867529062965,8.903192946283525,2.7757618085426263
2019-06-27 22:00:00+00:00,1.9552069814417214,8.54684546756745,6.6482283863609375,5.755434799255147,8.645642000432325,9.009979852153393,2.806608560927795
2019-06-27 23:00:00+00:00,2.0042015481411193,8.566088811594089,6.877495173465936,6.158384048403718,8.89915710138158,9.619216153764965,2.9303398865737456
2019-06-28 00:00:00+00:00,2.033598288160758,8.615564461894152,7.054433991119149,6.437144988754458,9.0875054113199,10.023063376829038,3.0858297557161416
2019-06-28 01:00:00+00:00,2.058791876721947,8.639517361169414,7.186920517101434,6.658056283560956,9.231297127097779,10.35053694862483,3.1795677006191103
2019-06-28 02:00:00+00:00,2.055095129053672,8.657899818752753,7.190214017971142,6.646996650611424,9.231119314240424,10.324599656495343,3.2127202276046094
2019-06-28 03:00:00+00:00,2.033648928539775,8.621286824723125,7.0605912953448575,6.443122886648988,9.093215775776507,10.02945205029586,3.098173209169411
2019-06-28 04:00:00+00:00,2.02157119814411,8.61318436408033,7.000587292755535,6.340515543045814,9.027512291078267,9.875876187474862,3.060477039107554
2019-06-28 05:00:00+00:00,1.9978461805744272,8.607310080114305,6.893143314900362,6.148751189295718,8.908041293865397,9.584339178361633,3.007939384050216
2019-06-28 06:00:00+00:00,1.964448850612409,8.57343166655162,6.715308456311472,5.853831768690711,8.715395911375122,9.148084158317085,2.879123989997809
2019-06-28 07:00:00+00:00,1.9282916199939386,8.554289603283019,6.540983586038491,5.55164291465201,8.523585117006178,8.693487487475474,2.7772283002078293
2019-06-28 08:00:00+00:00,1.9407238330427263,8.60761392238841,6.6494513777936275,5.701133089401928,8.634196270972257,8.897000560016716,2.9123935436722026
2019-06-28 09:00:00+00:00,1.95004166278194,8.58042003885603,6.661021175847684,5.747675947273336,8.652931435412203,8.981706365108789,2.869831766634981
2019-06-28 10:00:00+00:00,1.9568781139492977,8.565329205908826,6.674556809664246,5.786565190978392,8.671321898159238,9.048764010851276,2.849017809116353
2019-06-28 11:00:00+00:00,1.9581947638037518,8.580116196581926,6.695533020864456,5.811310669454109,8.691768605232983,9.079547491897875,2.882911095356277
2019-06-28 12:00:00+00:00,1.9731336756139042,8.597080723552777,6.776959666144229,5.944996291421269,8.779670273244475,9.276516459396593,2.9444095250731377
2019-06-28 13:00:00+00:00,1.9865027356745149,8.63718790373461,6.875707252583551,6.088942389488306,8.882149344703667,9.477959314049485,3.052839338418361
2019-06-28 14:00:00+00:00,1.962904319052376,8.663520900823691,6.8022418310142,5.929581334105478,8.79405782959608,9.220472725294018,3.069507786383156
2019-06-28 15:00:00+00:00,1.9690064847239808,8.644885241345264,6.808960588463918,5.959255673248265,8.805537543950479,9.275111008877518,3.039863699298721
2019-06-28 16:00:00+00:00,1.9983019439855843,8.655874203592054,6.945509697480967,6.1996877834707,8.956628330365541,9.638870997050846,3.1127386596853426
2019-06-28 17:00:00+00:00,1.9698926913567862,8.641948099362251,6.809696808619732,5.963340213373478,8.80698428630678,9.28281302500258,3.03506430745731
